bikeid,CountOfRenting,SumOfRentedTime,AverageRentTime
21551,865,1027409,1187.75606936416
31071,1235,1027375,831.882591093117
17638,1176,1027302,873.55612244898
33435,1224,1027265,839.268790849673
34219,1221,1027245,841.314496314496
28623,1262,1026948,813.746434231379
29779,1202,1026916,854.339434276206
26537,1313,1026915,782.113480578827
28038,1023,1026664,1003.5816226784
15657,1109,1026631,925.726780883679
27863,1209,1026607,849.137303556658
20521,1000,1026538,1026.538
25179,1222,1026490,840.008183306056
27103,1233,1026480,832.506082725061
17650,814,1026477,1261.02825552826
25163,1072,1026456,957.514925373134
15433,1113,1026420,922.210242587601
16860,188,1026408,5459.6170212766
31641,1253,1026373,819.132482043097
29950,1216,1026359,844.045230263158
38543,1159,1026350,885.547886108714
18315,1122,1026231,914.644385026738
17579,1101,1026224,932.083560399637
25629,1097,1026003,935.280765724704
14708,1149,1025984,892.936466492602
18854,1022,1025962,1003.87671232877
29045,696,1025823,1473.88362068966
31961,1245,1025781,823.920481927711
28350,1279,1025770,802.009382329945
33933,1212,1025736,846.316831683168
33662,1180,1025634,869.181355932203
19802,1011,1025466,1014.30860534125
20827,972,1025464,1055.00411522634
14773,1016,1025461,1009.31200787402
14977,893,1025458,1148.32922732363
34700,1257,1025240,815.624502784407
18615,1005,1025224,1020.12338308458
37387,378,1025197,2712.16137566138
27715,1224,1025170,837.557189542484
28361,1264,1025153,811.038765822785
25749,1230,1025033,833.360162601626
27217,1157,1025033,885.940363007779
39371,1160,1025014,883.63275862069
25860,1134,1024965,903.849206349206
32871,506,1024946,2025.58498023715
28383,1218,1024869,841.435960591133
16663,1192,1024825,859.752516778524
24846,1219,1024801,840.6899097621
16084,1199,1024673,854.606338615513
27738,1271,1024666,806.188827694729
14974,1049,1024588,976.728312678742
16505,1092,1024588,938.267399267399
19797,1056,1024420,970.094696969697
17697,947,1024379,1081.7096092925
26474,1315,1024370,778.988593155894
39779,904,1024361,1133.14269911504
20310,1114,1024224,919.411131059246
17558,1017,1024125,1007.00589970501
28072,1253,1024101,817.319233838787
27248,1295,1024039,790.763706563707
14937,656,1024014,1560.99695121951
26989,1180,1023861,867.678813559322
18114,995,1023708,1028.85226130653
28799,1238,1023698,826.896607431341
20804,821,1023651,1246.83434835566
39455,1104,1023557,927.134963768116
18105,974,1023539,1050.8613963039
28413,1282,1023463,798.333073322933
27125,1135,1023425,901.696035242291
19811,1155,1023398,886.058874458874
28167,1244,1023351,822.629421221865
17443,991,1023344,1032.63773965691
26918,995,1023176,1028.3175879397
26544,1088,1023147,940.392463235294
25410,1254,1022950,815.749601275917
18922,1175,1022892,870.546382978723
28910,1186,1022848,862.435075885329
24950,1154,1022847,886.349220103986
16172,1081,1022788,946.149861239593
15499,1136,1022767,900.323063380282
20184,995,1022658,1027.79698492462
25241,1186,1022603,862.22849915683
25967,1184,1022588,863.672297297297
20092,981,1022529,1042.33333333333
27466,1257,1022467,813.4184566428
28579,1084,1022384,943.158671586716
15208,932,1022377,1096.97103004292
25138,1189,1022318,859.813288477712
27885,1287,1022148,794.20979020979
39740,1082,1022146,944.682070240296
28790,1263,1022005,809.188440221694
21574,1052,1021986,971.469581749049
25194,1093,1021932,934.978956999085
25922,1203,1021923,849.478802992519
18813,1155,1021629,884.527272727273
15126,1143,1021585,893.775153105862
31617,1277,1021489,799.91307752545
28922,1222,1021382,835.828150572831
21278,1129,1021331,904.63330380868
25921,1127,1021326,906.234250221828
26898,1222,1021318,835.775777414075
15436,1057,1021221,966.150425733207
39870,1169,1021126,873.503849443969
21254,910,1021102,1122.09010989011
18879,1135,1020913,899.48281938326
19005,1128,1020877,905.03280141844
25152,1073,1020863,951.410065237651
39459,1244,1020803,820.581189710611
29384,1244,1020762,820.548231511254
27931,1143,1020696,892.997375328084
26640,1231,1020660,829.130787977254
38766,1218,1020621,837.948275862069
30897,1243,1020548,821.036202735318
33038,1163,1020486,877.460017196905
15563,860,1020415,1186.52906976744
14869,1096,1020313,930.942518248175
14853,1152,1020310,885.685763888889
24837,1232,1020136,828.032467532468
30732,1273,1020072,801.313432835821
32739,1183,1020009,862.222316145393
28637,1298,1019842,785.702619414484
27177,1145,1019834,890.684716157205
19770,1070,1019798,953.082242990654
27913,1261,1019769,808.6986518636
35638,905,1019768,1126.81546961326
18934,991,1019726,1028.98688193744
28680,1298,1019642,785.548536209553
26119,1133,1019581,899.894969108561
26764,1246,1019564,818.269662921348
15418,1168,1019496,872.856164383562
20537,324,1019430,3146.38888888889
21120,930,1019322,1096.04516129032
28639,1211,1019269,841.675474814203
32705,1091,1019235,934.220898258478
16777,1122,1019203,908.380570409982
15379,1150,1019116,886.187826086957
26761,1174,1019108,868.064735945486
24996,1229,1018949,829.087876322213
21215,902,1018881,1129.57982261641
20535,1083,1018856,940.771929824562
26514,1098,1018851,927.915300546448
26663,1214,1018653,839.088138385502
15594,1236,1018625,824.130258899676
25043,1172,1018551,869.070819112628
15944,896,1018359,1136.56138392857
20166,1105,1018316,921.552941176471
27192,1145,1018296,889.341484716157
21165,1063,1018203,957.857949200376
26551,1171,1018188,869.502988898378
19627,877,1018094,1160.88255416192
18348,1031,1018016,987.406401551891
21193,1074,1018006,947.864059590317
21447,1073,1017915,948.662628145387
35441,1178,1017834,864.035653650255
26868,1200,1017666,848.055
35728,1215,1017630,837.555555555556
15195,898,1017562,1133.1425389755
15375,890,1017429,1143.17865168539
18649,1098,1017400,926.593806921676
16566,964,1017391,1055.38485477178
29418,1140,1017242,892.317543859649
30383,1180,1017186,862.022033898305
18208,1161,1017180,876.124031007752
27543,1265,1017157,804.076679841897
28808,1169,1016950,869.931565440548
27490,1188,1016876,855.956228956229
25445,831,1016839,1223.6329723225
19612,878,1016596,1157.85421412301
27978,1269,1016546,801.060677698976
16669,1061,1016478,958.037700282752
32251,1253,1016341,811.126097366321
15063,993,1016267,1023.43101711984
19231,1127,1016232,901.714285714286
18452,1126,1016175,902.464476021314
38613,1105,1016060,919.511312217195
25386,1202,1016038,845.289517470882
16937,1090,1015999,932.109174311927
17199,1163,1015966,873.573516766982
35739,1179,1015966,861.718405428329
33050,1153,1015925,881.1144839549
16996,1156,1015905,878.810553633218
15363,976,1015865,1040.84528688525
16524,1003,1015809,1012.77068793619
20252,1121,1015692,906.058876003568
24933,933,1015589,1088.51982851018
25581,1143,1015576,888.517935258093
14709,957,1015536,1061.16614420063
15382,1047,1015497,969.9111747851
18721,1118,1015477,908.297853309481
27791,1129,1015363,899.347209920284
28625,1243,1015277,816.795655671762
41138,556,1015199,1825.89748201439
14586,1105,1015080,918.62443438914
18746,1102,1015077,921.122504537205
26342,1186,1014936,855.763912310287
25470,1257,1014915,807.410501193317
15131,1038,1014910,977.755298651252
16971,1177,1014903,862.279524214104
16142,553,1014892,1835.24773960217
15117,1038,1014811,977.659922928709
27227,1157,1014776,877.075194468453
27305,1173,1014748,865.087809036658
32049,1164,1014684,871.721649484536
21275,1121,1014540,905.031222123104
27692,779,1014527,1302.34531450578
31320,1049,1014512,967.122974261201
17026,897,1014453,1130.9397993311
27073,1163,1014436,872.257953568358
17234,843,1014391,1203.31079478055
20324,1120,1014302,905.626785714286
26866,1248,1014195,812.65625
20350,1087,1014067,932.904323827047
38067,1236,1013899,820.306634304207
14556,1184,1013730,856.190878378378
27313,1076,1013708,942.10780669145
27965,1225,1013596,827.425306122449
15318,968,1013418,1046.9194214876
18091,997,1013367,1016.41624874624
26617,1169,1013347,866.849443969205
28942,1243,1013308,815.211584875302
29049,1173,1013244,863.805626598466
18950,1109,1013195,913.611361587015
15170,1225,1013086,827.008979591837
28359,1152,1013064,879.395833333333
39743,1137,1013061,890.994722955145
27198,1025,1012975,988.268292682927
40182,781,1012963,1297.00768245839
39537,1185,1012841,854.718143459916
39961,1123,1012742,901.818343722173
16270,1002,1012702,1010.68063872256
39500,1139,1012682,889.097453906936
29568,1288,1012653,786.221273291926
28523,1164,1012556,869.893470790378
28180,1224,1012483,827.191993464052
21140,1004,1012455,1008.42131474104
15443,785,1012454,1289.75031847134
27903,1294,1012431,782.404173106646
26105,1260,1012401,803.492857142857
25908,1207,1012366,838.745650372825
18393,1145,1012269,884.077729257642
17737,908,1012007,1114.54515418502
35248,1333,1011990,759.182295573894
39977,1191,1011790,849.529806884971
24956,1259,1011785,803.641779189833
29821,1116,1011659,906.504480286738
26994,1247,1011616,811.239775461107
18956,1087,1011565,930.602575896964
16877,1065,1011552,949.814084507042
26791,1038,1011448,974.420038535646
32857,1001,1011435,1010.42457542458
39129,1163,1011422,869.666380051591
28143,1151,1011308,878.634231103388
25356,1246,1011274,811.616372391653
16988,1121,1011262,902.107047279215
39295,1179,1011215,857.688719253605
27458,1113,1011043,908.394429469901
17365,1022,1010888,989.127201565558
26007,1306,1010717,773.902756508423
25305,1172,1010602,862.288395904437
18142,1146,1010429,881.700698080279
25734,1157,1010317,873.221261884183
28376,901,1010296,1121.30521642619
18753,1057,1010290,955.808893093661
39262,1140,1010108,886.059649122807
21185,1091,1009977,925.735105407883
25826,1009,1009712,1000.70564915758
28323,1209,1009658,835.118279569893
26355,1183,1009611,853.43279797126
20902,1073,1009577,940.891891891892
16449,1110,1009540,909.495495495496
39792,1112,1009524,907.845323741007
25533,1093,1009455,923.563586459286
25669,867,1009410,1164.25605536332
16254,1162,1009387,868.663511187608
32356,1278,1009355,789.792644757434
25401,1105,1009350,913.438914027149
15406,958,1008812,1053.03966597077
32695,1102,1008742,915.37386569873
30851,1293,1008659,780.092034029389
27224,1196,1008649,843.352006688963
19080,1127,1008574,894.919254658385
32887,1176,1008566,857.624149659864
33269,1228,1008508,821.260586319218
19489,1059,1008443,952.259678942399
20226,1112,1008438,906.868705035971
14568,896,1008353,1125.39397321429
28517,1252,1008322,805.369009584665
15122,1039,1008317,970.468719923003
18007,930,1008317,1084.21182795699
39384,1151,1008297,876.018245004344
24959,1078,1008280,935.324675324675
29020,949,1008241,1062.42465753425
29416,1203,1008087,837.977556109726
15409,939,1007901,1073.37699680511
38720,1162,1007868,867.356282271945
27393,1179,1007662,854.675148430874
19804,1004,1007605,1003.5906374502
27609,1041,1007519,967.837656099904
39237,1139,1007491,884.539947322213
26366,1193,1007402,844.427493713328
28552,1230,1007398,819.022764227642
28381,1168,1007354,862.460616438356
27233,977,1007271,1030.98362333675
15974,1104,1007242,912.356884057971
30482,1245,1007181,808.980722891566
28459,1228,1007101,820.114820846906
35666,1066,1006908,944.56660412758
25877,1249,1006753,806.047237790232
21006,929,1006743,1083.68460710441
25850,1007,1006668,999.670307845084
16697,1155,1006666,871.572294372294
39121,1163,1006651,865.564058469476
28107,1080,1006646,932.07962962963
35752,1156,1006625,870.782871972318
15948,1061,1006621,948.747408105561
38690,1157,1006617,870.023336214348
21627,1180,1006448,852.922033898305
15727,1070,1006424,940.583177570093
26377,1253,1006394,803.187549880287
17118,1006,1006392,1000.38966202783
28810,1139,1006147,883.359964881475
26856,1145,1006106,878.69519650655
26714,1120,1006094,898.298214285714
29191,1034,1005989,972.910058027079
27100,1032,1005977,974.783914728682
39722,1001,1005938,1004.93306693307
21248,1227,1005806,819.727791361043
15946,983,1005770,1023.16378433367
17366,920,1005737,1093.19239130435
27006,1041,1005689,966.079731027858
16783,717,1005577,1402.47838214784
14706,1119,1005557,898.62109025916
25085,1187,1005554,847.13900589722
15470,1014,1005549,991.665680473373
19382,1179,1005397,852.754028837998
26400,1190,1005311,844.799159663866
26936,1159,1005275,867.364106988783
18700,1006,1005239,999.243538767396
18711,1093,1005090,919.569990850869
27533,971,1005083,1035.10092687951
28898,1232,1005068,815.801948051948
28948,1319,1004875,761.846095526914
20139,1035,1004703,970.727536231884
14851,1096,1004659,916.659671532847
25808,1266,1004643,793.556872037915
20635,1168,1004616,860.116438356164
17784,979,1004582,1026.13074565884
19012,1195,1004533,840.613389121339
35643,1152,1004520,871.979166666667
27267,1111,1004499,904.139513951395
38268,1175,1004461,854.860425531915
29738,1209,1004209,830.611248966088
31214,1253,1004036,801.305666400639
25691,1183,1004003,848.692307692308
17120,959,1003995,1046.91866527633
19354,1172,1003820,856.501706484642
39188,1181,1003705,849.877222692633
35557,1167,1003677,860.048843187661
31485,1151,1003628,871.961772371851
28975,1183,1003592,848.344885883348
29693,1246,1003577,805.439004815409
26086,1241,1003558,808.668815471394
28640,1214,1003549,826.646622734761
20837,1179,1003401,851.06106870229
24980,1179,1003300,850.9754028838
17020,1079,1003294,929.836886005561
27008,1218,1003213,823.655993431856
21002,1171,1003117,856.632792485056
15924,828,1003054,1211.41787439614
26077,1304,1002954,769.136503067485
21252,1080,1002744,928.466666666667
38116,1092,1002529,918.06684981685
40510,690,1002301,1452.61014492754
32907,1208,1002149,829.593543046358
29316,1147,1001952,873.541412380122
19750,1158,1001768,865.084628670121
28201,1191,1001720,841.074727120067
17109,994,1001710,1007.75653923541
38431,1066,1001691,939.672607879925
30224,502,1001685,1995.38844621514
27055,1082,1001548,925.645101663586
15445,1153,1001542,868.640069384215
28865,1118,1001484,895.781753130591
15362,1079,1001409,928.089898053753
20065,1154,1001393,867.758232235702
39214,1086,1001391,922.091160220995
29694,1187,1001362,843.607413647852
15570,798,1001354,1254.82957393484
24799,1187,1001353,843.599831508004
35785,1139,1001249,879.059701492537
31479,1109,1001248,902.838593327322
25650,1068,1001210,937.462546816479
26442,1142,1001089,876.610332749562
25624,1161,1001069,862.247200689061
15922,1173,1001061,853.419437340154
17200,634,1001051,1578.94479495268
20176,1137,1001002,880.38874230431
17456,899,1000921,1113.37152391546
14640,1026,1000720,975.360623781676
27587,1235,1000701,810.284210526316
20317,979,1000623,1022.08682328907
15812,980,1000481,1020.89897959184
17075,859,1000445,1164.66239813737
18809,974,1000367,1027.07084188912
16219,987,1000272,1013.44680851064
27035,1194,1000237,837.719430485762
39257,1135,1000027,881.081057268723
38810,1165,999943,858.32017167382
25010,1120,999846,892.719642857143
21066,1109,999834,901.563570784491
38044,1043,999767,958.549376797699
19288,1073,999763,931.745573159366
34823,1108,999705,902.26083032491
19508,896,999691,1115.7265625
19970,983,999611,1016.8982706002
17590,888,999594,1125.66891891892
34694,1160,999541,861.673275862069
19937,1254,999505,797.053429027113
17238,1006,999439,993.478131212724
17733,1058,999435,944.645557655955
34803,1111,999420,899.56795679568
16964,856,999404,1167.52803738318
21707,846,999392,1181.31442080378
34021,1238,999387,807.25928917609
20245,1209,999360,826.600496277916
30059,1189,999330,840.479394449117
27514,1242,999323,804.607890499195
26629,1011,999262,988.389713155292
19074,975,999023,1024.63897435897
21373,1176,998922,849.423469387755
32084,1214,998881,822.801482701812
29813,1226,998870,814.73898858075
15059,1088,998672,917.897058823529
15056,1091,998663,915.364802933089
39772,1113,998631,897.242587601078
18167,600,998615,1664.35833333333
15512,875,998494,1141.136
27771,1155,998445,864.454545454546
15647,1060,998392,941.879245283019
28671,1267,998389,787.994475138122
25253,1104,998384,904.333333333333
17592,1100,998323,907.566363636364
16436,1135,998319,879.576211453744
18797,1142,998318,874.183887915937
26029,1157,998309,862.842696629214
